1
778.000000,284.000000,90.000000,133.000000
780.000000,281.000000,88.000000,130.000000
781.000000,277.000000,90.000000,133.000000
783.000000,274.000000,90.000000,133.000000
780.000000,299.000000,89.000000,132.000000
779.000000,293.000000,91.000000,134.000000
779.000000,291.000000,93.000000,137.000000
778.000000,287.000000,95.000000,140.000000
778.000000,291.000000,94.000000,138.000000
776.000000,288.000000,97.000000,143.000000
773.000000,284.000000,100.000000,147.000000
771.000000,280.000000,103.000000,151.000000
769.000000,251.000000,106.000000,156.000000
768.000000,249.000000,107.000000,157.000000
765.000000,235.000000,109.000000,161.000000
789.000000,243.000000,112.000000,166.000000
792.000000,241.000000,116.000000,171.000000
706.000000,171.000000,119.000000,176.000000
704.000000,167.000000,123.000000,181.000000
708.000000,170.000000,120.000000,177.000000
718.000000,247.000000,124.000000,183.000000
715.000000,239.000000,127.000000,187.000000
2
0
0
0
0
1
723.000000,91.000000,323.000000,324.000000
724.000000,87.000000,323.000000,324.000000
720.000000,78.000000,333.000000,334.000000
717.000000,73.000000,340.000000,341.000000
712.000000,70.000000,347.000000,348.000000
716.000000,80.000000,336.000000,337.000000
712.000000,86.000000,336.000000,337.000000
701.000000,98.000000,336.000000,337.000000
689.000000,98.000000,343.000000,344.000000
683.000000,111.000000,336.000000,337.000000
671.000000,113.000000,343.000000,344.000000
667.000000,129.000000,333.000000,334.000000
665.000000,138.000000,323.000000,324.000000
662.000000,133.000000,333.000000,334.000000
682.000000,141.000000,333.000000,334.000000
686.000000,152.000000,323.000000,324.000000
668.000000,142.000000,333.000000,334.000000
652.000000,137.000000,333.000000,334.000000
642.000000,139.000000,330.000000,331.000000
633.000000,141.000000,330.000000,331.000000
630.000000,140.000000,333.000000,334.000000
623.000000,149.000000,323.000000,324.000000
601.000000,148.000000,326.000000,327.000000
587.000000,144.000000,330.000000,331.000000
582.000000,155.000000,320.000000,321.000000
575.000000,158.000000,320.000000,321.000000
564.000000,168.000000,311.000000,312.000000
555.000000,185.000000,301.000000,302.000000
549.000000,204.000000,293.000000,294.000000
545.000000,217.000000,284.000000,285.000000
547.000000,228.000000,276.000000,276.000000
534.000000,238.000000,270.000000,271.000000
524.000000,246.000000,262.000000,263.000000
520.000000,251.000000,257.000000,258.000000
518.000000,251.000000,252.000000,253.000000
513.000000,258.000000,245.000000,245.000000
512.000000,266.000000,237.000000,238.000000
506.000000,273.000000,230.000000,231.000000
505.000000,282.000000,224.000000,224.000000
501.000000,290.000000,217.000000,218.000000
500.000000,295.000000,211.000000,211.000000
498.000000,305.000000,204.000000,205.000000
499.000000,311.000000,198.000000,199.000000
499.000000,317.000000,193.000000,193.000000
499.000000,324.000000,187.000000,188.000000
499.000000,326.000000,183.000000,184.000000
495.000000,331.000000,180.000000,180.000000
