138,57,39,137
137,57,37,136
139,56,36,140
137,56,41,140
138,60,34,138
141,61,33,136
140,61,34,137
140,66,40,129
138,68,36,129
140,73,36,127
140,77,36,121
139,80,41,120
136,84,40,121
140,90,41,119
137,91,41,115
140,93,37,113
139,97,40,109
141,99,37,117
139,100,38,113
140,101,47,111
141,98,47,108
143,99,47,110
142,100,45,110
143,98,48,115
140,102,41,112
143,103,44,120
142,98,45,118
147,93,47,111
150,94,43,111
148,93,46,112
151,91,44,108
154,89,39,107
152,90,45,107
157,84,39,104
157,87,39,104
159,84,41,102
155,84,39,105
158,81,39,108
163,74,40,107
161,71,40,112
163,70,38,106
161,70,35,106
159,74,42,106
158,83,35,107
159,68,37,106
157,65,34,108
154,62,41,110
156,62,41,109
155,73,37,108
148,75,38,106
146,75,37,111
138,80,37,109
137,83,37,107
136,82,40,108
135,80,38,107
132,74,36,111
134,74,40,115
133,81,40,118
128,62,34,118
126,64,39,115
120,62,39,123
117,57,39,126
113,66,41,121
114,77,41,111
115,87,43,107
118,88,43,100
115,92,41,100
116,95,40,102
116,93,41,109
121,100,35,102
128,93,35,110
130,94,34,108
133,95,43,108
135,96,43,103
136,95,44,97
137,92,37,104
136,84,32,116
134,84,35,112
137,79,34,117
136,79,39,114
139,74,35,111
134,70,41,115
136,71,40,110
133,67,37,113
133,69,38,109
131,68,31,112
127,69,35,109
123,71,39,105
120,71,36,105
118,72,42,113
119,72,40,111
113,72,41,112
110,69,40,116
104,68,41,116
102,64,40,118
99,68,45,117
101,68,43,120
97,66,46,119
95,65,43,119
93,67,43,120
93,63,41,117
93,63,41,119
92,63,37,114
90,65,35,116
88,63,36,112
87,60,39,112
89,58,34,116
91,58,37,114
91,50,42,117
92,48,40,127
93,54,34,122
93,58,36,118
98,64,34,111
99,61,40,117
101,61,41,111
104,63,35,121
111,65,37,119
116,68,38,116
119,63,36,121
124,63,35,124
121,60,37,125
125,55,35,128
127,53,38,131
131,56,33,130
134,55,33,120
134,52,39,125
133,55,39,120
134,58,36,122
134,56,33,119
133,55,36,120
133,56,31,124
134,55,34,123
134,55,31,121
133,52,30,119
133,54,34,114
134,55,34,116
135,51,39,120
133,55,39,123
133,55,37,128
136,58,34,119
139,53,37,128
142,54,32,129
142,59,35,119
145,56,38,118
142,59,40,120
145,62,32,121
146,62,31,118
150,58,35,121
154,61,33,116
156,62,35,120
156,63,33,111
157,66,31,109
157,65,31,117
162,70,35,117
163,69,34,116
164,66,32,120
162,65,31,122
161,65,37,114
166,69,35,116
165,71,32,118
