99,237,27,82
104,239,28,84
106,242,26,88
105,242,28,87
107,244,26,82
111,244,27,85
111,246,27,85
115,241,24,81
113,247,32,82
115,242,30,82
116,244,30,78
119,237,25,81
119,235,30,85
117,236,30,80
121,232,31,79
119,232,27,77
118,230,32,77
122,230,32,82
120,232,27,80
122,229,33,82
125,232,27,77
124,228,23,77
119,227,20,76
125,228,27,76
133,227,26,78
134,228,29,79
138,229,25,79
140,226,26,81
139,229,25,75
138,225,26,81
142,224,32,82
145,224,27,83
145,223,25,82
149,222,31,83
148,224,26,79
146,222,32,79
141,220,30,80
145,219,24,82
139,223,26,83
139,222,33,82
136,223,34,77
135,223,33,82
132,225,29,83
132,222,33,85
129,219,31,81
127,222,26,82
130,225,29,86
127,226,27,79
130,223,29,88
121,228,37,81
122,226,32,82
122,230,26,81
125,230,32,84
130,232,25,77
128,232,31,79
131,230,31,81
132,230,32,77
136,227,27,77
133,229,30,79
134,225,29,86
138,224,30,81
138,228,27,85
137,228,26,79
138,228,25,83
137,227,30,84
143,227,31,83
148,227,27,79
145,224,27,76
153,223,30,78
155,230,24,81
154,230,24,73
155,228,25,78
156,229,25,73
157,234,31,78
161,234,29,74
160,230,25,71
162,233,23,76
165,229,28,74
162,226,27,76
162,229,24,74
165,233,27,73
165,231,31,71
167,233,28,65
167,234,26,71
169,232,29,73
170,239,22,66
171,235,24,74
170,238,29,73
172,232,29,72
173,232,31,72
173,233,31,73
177,229,27,68
180,231,28,66
183,232,29,66
184,234,23,70
186,234,24,69
190,233,18,68
189,230,24,74
190,231,23,72
194,231,23,75
198,233,26,69
200,231,27,65
200,229,28,73
200,231,21,70
199,234,24,70
200,233,24,73
198,234,31,71
196,232,26,79
195,233,23,72
198,231,26,73
197,234,22,71
197,236,25,66
195,238,27,69
195,240,29,66
194,240,20,62
195,242,26,68
191,246,28,67
191,246,22,64
190,246,23,66
194,247,26,66
194,245,28,74
195,246,27,69
200,247,27,66
196,245,22,64
197,247,32,64
200,245,27,69
202,247,20,76
205,246,23,76
207,245,23,73
206,243,24,71
188,233,20,70
170,243,21,68
176,243,26,69
183,242,20,71
162,246,21,75
167,248,25,74
177,237,25,67
185,240,22,68
205,232,21,68
214,239,25,68
214,241,28,69
218,237,30,66
222,238,26,70
225,237,27,70
225,236,31,65
229,237,25,65
232,237,26,66
233,237,33,60
236,240,32,68
238,239,24,66
241,238,27,68
243,235,27,67
242,239,32,69
248,237,34,66
251,234,25,69
254,235,28,69
255,234,29,67
258,234,29,71
261,235,27,64
261,234,29,71
263,239,28,68
265,235,28,66
264,232,29,69
268,236,26,70
271,234,24,66
274,235,21,63
272,237,28,69
276,238,25,64
274,237,28,63
275,239,25,63
275,239,23,68
274,237,27,65
277,233,19,65
276,235,24,65
280,237,29,64
283,236,21,63
285,236,26,69
284,236,26,68
291,238,20,62
291,241,24,63
290,240,20,63
292,241,26,61
290,243,20,64
292,243,22,64
290,241,28,63
293,242,22,62
291,243,24,63
294,245,22,62
294,245,23,65
294,246,22,63
291,245,30,60
290,243,28,63
288,242,26,62
290,242,26,66
289,241,25,64
288,241,20,61
288,238,21,59
290,243,29,65
291,242,22,63
293,243,26,59
292,244,18,61
293,244,24,63
291,243,21,65
295,241,22,69
295,243,19,64
298,244,23,62
299,241,22,61
300,241,21,63
300,243,25,58
297,242,21,60
300,242,23,63
299,244,24,59
298,248,24,62
302,238,25,65
299,241,26,63
300,240,27,64
302,238,20,62
300,238,22,58
304,243,23,54
306,245,23,57
308,246,24,58
308,245,20,58
307,242,23,56
307,242,19,59
305,243,19,58
304,237,23,59
304,238,21,64
305,234,25,60
309,230,28,67
310,234,24,60
309,232,28,67
307,239,22,66
304,246,26,62
302,246,18,60
302,241,20,60
302,238,25,68
300,234,24,63
300,234,20,62
300,233,19,61
300,236,21,60
301,237,26,59
305,236,18,58
307,237,19,55
305,235,22,59
305,239,17,56
307,235,22,65
309,238,22,63
312,237,25,64
313,232,19,59
311,233,20,61
313,232,25,62
316,235,20,62
315,233,24,60
318,236,24,59
320,237,18,63
319,234,17,61
319,236,20,65
317,232,23,62
317,231,21,66
317,231,24,66
319,229,23,63
320,232,21,63
319,234,21,63
320,236,22,61
322,235,24,60
326,231,25,61
328,234,24,61
329,233,22,62
329,232,26,64
333,234,23,60
334,236,18,56
334,236,20,53
333,237,26,59
333,236,24,56
333,236,21,57
332,236,24,61
331,233,19,61
327,232,23,59
328,231,23,54
329,229,20,60
327,232,28,63
328,235,26,53
329,239,26,51
327,242,26,53
326,241,23,54
327,242,20,57
329,240,20,51
327,236,22,53
326,238,23,55
326,236,19,56
329,234,23,57
327,232,19,55
328,235,21,53
329,234,22,56
328,238,17,58
333,239,15,59
334,237,16,59
333,232,17,60
336,233,22,63
333,234,20,59
334,233,24,60
335,234,22,59
332,233,21,52
335,232,22,58
338,236,17,59
336,237,23,52
342,235,18,61
340,227,19,58
343,228,17,58
344,227,24,61
345,228,24,58
347,223,19,56
345,225,24,57
348,223,27,62
348,225,24,63
350,223,24,61
348,222,22,65
350,218,25,63
350,219,17,61
349,216,20,59
349,217,20,59
347,215,22,65
347,216,20,58
344,217,21,62
342,220,18,61
344,226,21,62
343,223,22,62
344,228,23,57
343,226,23,58
342,223,22,64
343,226,18,57
341,227,26,62
338,226,24,55
335,228,24,55
340,227,24,53
344,234,17,58
344,233,17,56
343,233,22,54
342,229,23,59
342,229,24,52
344,226,21,57
347,228,24,56
347,229,27,57
349,226,22,59
352,223,25,61
352,223,25,53
353,233,24,48
359,228,21,58
360,231,25,57
367,228,20,56
367,230,22,57
367,227,20,59
369,228,23,56
371,229,20,53
372,232,25,51
376,230,19,59
378,232,21,58
378,227,24,60
380,226,19,59
381,222,19,63
381,221,24,55
384,221,19,55
387,221,16,55
386,223,19,51
385,224,23,56
390,226,18,52
389,226,20,57
392,226,15,53
391,226,19,52
389,221,22,58
392,223,25,51
396,220,19,54
395,224,23,57
395,226,25,51
393,227,25,53
395,228,23,50
397,228,21,55
395,226,26,55
396,226,20,54
394,224,21,50
393,222,25,49
394,223,25,53
393,225,25,47
394,227,17,48
394,226,21,47
397,225,18,52
395,224,24,48
398,223,22,48
398,228,25,54
401,225,25,53
402,225,21,54
404,226,25,56
403,221,26,54
406,220,23,50
405,217,24,55
409,218,25,54
411,215,22,57
415,219,16,53
417,219,22,55
420,216,21,56
419,217,17,55
419,215,19,60
423,214,17,55
420,213,22,61
421,216,19,61
422,212,19,55
422,212,21,58
423,212,23,60
426,214,26,61
426,213,19,59
428,212,24,61
428,210,26,61
428,206,24,60
431,208,22,68
430,207,19,59
433,206,26,62
433,208,20,62
430,208,20,64
428,211,22,57
426,208,20,61
426,208,19,59
423,200,20,55
417,198,24,58
416,198,19,53
417,195,24,59
416,194,19,60
415,198,18,52
414,195,25,60
413,198,25,55
414,200,26,57
415,201,21,57
415,203,29,59
417,201,28,61
416,201,26,62
418,197,22,60
419,199,26,59
421,203,24,57
421,206,25,56
423,208,25,55
423,207,27,51
422,207,25,55
419,209,28,58
423,205,26,54
422,208,23,56
426,205,21,54
427,207,18,53
426,207,26,53
424,206,21,57
426,209,19,52
427,207,24,57
430,206,20,60
432,207,21,58
433,205,17,57
434,207,21,61
431,206,19,61
434,209,23,63
435,210,26,61
436,208,19,57
434,211,20,60
433,211,20,57
434,209,18,58
433,207,19,57
427,209,23,58
430,208,20,57
430,205,22,63
426,207,26,58
425,207,19,56
424,210,26,57
422,209,22,55
421,207,23,51
419,206,20,53
420,205,26,59
418,199,26,61
418,200,22,61
419,202,22,57
419,202,30,56
420,204,27,59
423,207,23,58
426,208,24,53
431,210,23,52
431,211,25,50
431,213,23,48
433,213,24,48
435,212,24,49
439,211,25,49
441,209,25,49
443,212,25,50
442,212,19,54
440,212,22,52
442,212,24,50
440,209,25,53
433,209,26,47
428,203,28,53
426,200,24,48
426,198,19,56
424,201,25,56
419,203,28,51
418,202,23,52
416,206,27,49
414,210,18,49
414,208,21,51
410,209,22,52
409,212,21,47
408,210,23,49
404,209,25,55
403,213,23,57
407,213,27,50
408,215,23,51
408,216,19,51
410,218,21,54
407,213,25,57
405,215,26,52
406,219,26,54
406,217,22,61
407,216,24,51
410,213,19,54
407,215,24,54
409,216,24,55
413,218,19,60
412,222,24,55
415,222,25,58
416,218,19,55
415,222,23,52
417,219,26,56
415,218,24,58
416,217,20,52
416,218,19,50
416,214,18,55
416,211,24,54
417,209,23,54
412,205,21,54
410,205,21,54
412,204,22,49
412,200,24,54
410,199,26,52
409,200,25,52
409,198,21,53
401,201,22,51
398,206,32,50
396,206,23,49
391,203,21,51
386,211,27,50
382,210,28,54
381,206,28,56
381,208,25,56
384,205,24,54
383,203,27,53
387,205,24,57
388,206,30,57
388,207,25,59
391,206,24,52
388,203,23,60
388,207,28,54
390,207,28,54
394,201,28,57
396,204,21,53
397,201,30,57
400,203,21,60
403,207,22,53
402,200,26,53
407,203,23,52
410,212,22,58
410,212,20,55
413,208,27,55
417,208,21,56
415,209,24,53
413,216,29,54
418,215,24,52
409,220,26,57
416,215,20,54
426,212,25,59
429,205,24,59
436,204,25,64
436,204,23,63
437,201,21,60
439,200,22,60
439,198,27,64
443,199,26,56
444,197,27,63
444,199,20,61
448,202,23,58
448,209,22,63
452,199,24,60
449,205,29,54
447,204,23,59
464,195,30,56
465,195,25,57
469,199,30,60
473,198,28,54
471,202,28,59
475,200,26,60
478,202,27,58
477,202,27,56
477,198,27,57
483,198,26,52
482,195,23,60
481,195,28,59
483,193,22,54
487,192,30,59
489,191,27,57
488,192,25,57
491,189,26,60
491,190,23,56
490,189,20,60
490,191,22,57
495,187,21,54
495,185,21,56
497,185,29,58
502,183,18,56
502,184,23,53
502,184,25,56
502,182,18,59
504,184,24,53
508,186,20,52
502,184,25,60
504,184,23,59
505,182,23,59
506,181,23,55
504,183,22,54
505,186,27,57
505,185,24,63
503,186,22,62
505,188,23,59
505,188,26,56
503,184,20,58
506,183,27,58
509,182,24,61
509,183,25,61
509,182,29,59
515,183,25,57
516,183,21,61
516,182,30,63
516,182,26,60
521,187,27,61
520,184,28,60
521,185,25,62
523,187,28,65
523,184,22,64
522,186,27,59
522,185,25,61
525,187,25,63
521,184,30,65
522,188,25,69
527,189,24,62
