176,75,47,102
175,78,47,96
171,86,50,99
172,89,44,95
170,87,49,99
169,92,49,97
166,95,53,99
165,95,47,102
164,93,48,101
161,89,49,106
152,85,48,107
150,83,48,105
148,85,43,101
148,82,43,105
144,70,42,107
144,67,47,111
141,64,40,109
140,64,42,106
138,64,41,106
141,63,40,98
137,65,42,104
138,66,40,105
134,69,44,103
136,72,40,102
138,84,40,102
138,83,44,106
137,85,38,105
140,76,38,104
139,70,37,106
138,66,44,99
136,53,48,99
132,55,48,98
133,55,49,95
132,50,40,98
135,57,40,92
135,56,46,93
138,57,45,95
136,58,36,92
136,64,42,96
135,67,39,95
137,71,44,104
137,72,41,99
136,88,38,98
139,85,38,97
139,86,39,97
135,81,44,99
136,73,45,108
137,70,45,117
136,65,41,120
133,65,43,115
133,65,39,119
131,66,39,121
128,64,40,120
128,69,45,115
129,65,46,117
131,67,46,119
131,68,41,113
133,60,43,123
137,65,46,115
134,68,50,104
133,71,48,109
138,67,47,113
141,59,50,118
144,56,51,114
149,53,50,111
152,54,45,109
161,50,44,109
160,47,50,107
162,44,51,112
159,48,50,111
162,48,54,117
165,50,50,118
169,50,47,117
173,49,45,116
176,53,48,113
178,51,50,116
177,53,42,111
181,60,45,115
181,67,46,117
183,73,48,111
181,74,47,106
186,69,42,112
188,58,41,119
188,55,39,118
187,56,42,116
186,54,45,111
183,54,42,111
181,51,47,117
179,58,52,116
175,57,47,117
169,54,48,113
172,53,45,108
171,52,47,108
171,56,45,102
172,56,47,104
172,54,51,107
170,51,52,104
171,50,44,110
170,53,51,114
169,58,44,111
171,61,50,113
172,66,49,104
168,70,48,99
167,71,51,98
164,69,47,97
162,61,52,103
153,49,47,107
152,45,47,105
149,42,55,105
146,43,48,107
145,39,44,113
144,39,49,114
142,42,46,116
142,43,41,113
142,56,42,115
143,64,43,108
142,70,46,104
146,71,41,112
146,66,50,108
144,54,45,114
139,44,46,116
138,38,47,113
134,40,49,105
135,33,52,112
133,34,51,110
136,37,46,106
138,41,46,105
137,41,48,107
137,44,45,105
137,48,51,105
135,57,45,108
134,62,47,110
135,65,45,114
152,58,45,115
161,66,45,112
153,74,44,106
140,65,48,123
140,58,49,121
144,49,49,132
145,48,50,128
149,48,44,135
150,53,46,128
150,56,53,130
149,57,53,125
152,57,47,122
155,58,48,129
154,55,50,137
158,59,52,133
159,53,53,133
162,54,53,128
162,52,58,137
161,47,56,139
161,50,60,135
162,50,55,138
165,42,55,139
170,43,57,135
170,42,60,129
174,38,56,136
177,28,56,135
180,28,59,140
178,31,55,149
182,31,57,142
181,31,58,139
185,32,54,144
186,33,50,136
189,31,54,135
188,35,55,137
191,42,49,134
190,48,50,137
192,53,47,133
186,54,57,130
186,46,54,140
189,41,50,146
188,41,52,135
186,45,47,133
184,41,52,132
183,42,54,135
183,44,56,140
176,37,49,140
175,40,51,135
173,43,53,124
173,43,54,129
175,46,52,126
176,43,47,126
175,44,50,129
176,43,49,123
178,43,52,126
179,44,49,130
179,45,50,129
178,50,54,125
181,58,54,121
179,57,53,127
177,63,54,123
178,61,55,120
170,50,52,126
167,47,54,128
163,43,51,125
161,39,52,126
153,36,55,129
151,38,55,121
146,38,51,124
147,39,52,123
144,46,45,124
141,51,48,129
142,56,54,128
142,64,44,126
149,68,48,116
148,64,48,118
149,51,50,130
148,40,48,131
145,35,51,119
146,33,52,125
141,31,50,121
145,29,46,114
144,34,49,120
143,39,51,115
145,40,48,118
143,46,46,117
143,48,50,122
143,54,44,124
140,59,47,117
141,67,47,113
141,74,49,118
139,75,49,115
139,72,49,114
