143,125,30,54
143.18,125.51,29,55
143.18,123.8,32,57
140.18,125.51,31,51
144.44,127.12,32,51
143.53,125.51,28,53
140.53,124.8,31,57
142.82,125.51,31,52
144.18,127.12,28,53
143.18,128.51,33,58
142.18,125.8,29,53
142.44,127.51,27,55
141.53,123.8,27,56
142.53,126.51,34,54
143.82,124.8,34,51
141.18,124.51,28,51
141.18,122.8,30,53
140.18,124.51,30,52
138.18,125.12,30,57
141.44,126.51,34,51
141.53,129.12,27,52
140.53,125.22,33,53
138.53,121.51,29,54
142.82,122.8,29,58
142.18,123.51,30,52
139.18,124.12,27,57
138.18,122.51,29,57
139.44,127.12,27,54
139.53,124.51,27,55
141.82,129.12,28,54
143.18,128.51,29,52
145.44,129.12,27,56
143.53,128.51,27,58
143.53,130.8,27,55
140.53,129.51,33,54
142.82,132.12,30,55
142.18,130.51,34,52
138.91,129.8,32,51
139.18,129.51,28,54
136.18,134.12,31,54
137.18,130.51,28,54
135.18,134.12,31,54
135.18,132.22,27,53
131.18,134.8,29,52
132.18,129.22,31,52
132.18,127.51,30,57
134.44,126.8,32,51
136.82,129.51,29,57
138.44,127.8,32,56
139.82,126.51,28,54
144.44,129.12,34,54
148.12,130.51,31,51
149.44,127.8,29,57
151.53,130.8,30,52
150.53,134.8,29,56
146.53,132.51,28,53
145.24,131.8,29,56
144.18,131.51,32,52
140.18,137.12,28,51
139.18,139.8,28,51
139.18,139.8,31,52
140.18,143.8,29,54
141.44,142.51,32,56
141.82,142.8,32,54
142.18,136.93,30,56
140.18,136.51,31,56
142.18,131.49,33,52
134.91,130.8,28,57
135.18,130.51,34,57
138.44,125.17,32,54
139.82,114.93,28,54
141.18,104.63,32,52
141.44,97.171,32,52
142.82,88.634,27,54
138.91,88.805,34,51
141.18,80.927,33,54
133.65,80.512,32,58
124.94,86.439,34,53
115.38,95.756,27,51
104.65,106.68,27,51
94.941,125.71,27,55
99.441,141.07,29,52
105.12,153.68,34,56
112.97,166.07,32,52
125.24,172.39,28,54
136.24,179.44,30,56
150.5,185.44,33,54
161.41,183.8,31,53
162.82,183.22,27,58
167.44,177.22,27,52
169.82,167.63,29,53
162.91,161.17,31,56
161.91,150.63,28,53
155.91,143.17,28,53
150.91,134.93,28,52
143.65,128.93,32,54
135.94,122.22,32,51
127.38,124.51,33,54
117.94,125.12,27,55
116.91,128.8,31,56
116.18,129.8,34,54
115.44,134.8,33,55
117.82,138.8,27,57
125.71,135.51,28,56
129.12,136.8,27,51
137.71,135.51,34,58
141.12,133.49,27,53
148.71,131.8,30,52
150.82,128.22,34,54
150.44,122.22,33,54
154.82,120.22,32,55
155.18,120.51,31,54
151.18,118.8,28,53
148.91,115.22,33,53
145.91,112.51,31,53
136.65,117.12,33,55
135.53,120.8,33,52
134.53,121.8,34,58
134.53,124.8,34,56
134.53,129.8,33,54
135.82,129.8,30,55
135.18,131.51,31,55
136.44,125.49,32,56
140.82,124.8,30,52
140.18,127.51,34,56
139.18,123.8,29,51
133.91,121.22,32,53
131.18,119.22,34,55
131.18,116.51,31,58
134.44,117.8,34,52
133.53,116.51,33,51
131.53,115.8,31,58
129.53,113.51,28,53
131.82,112.8,27,53
134.18,114.51,32,57
129.91,113.8,27,55
127.18,120.1,28,52
129.44,110.93,31,56
126.24,123.39,33,51
128.44,113.17,30,53
129.82,114.51,27,52
129.18,112.8,32,57
130.18,114.51,33,57
132.44,117.44,33,51
121.94,132.07,30,53
131.97,127.22,28,56
130.18,119.93,33,58
132.18,119.51,27,51
129.18,117.8,34,55
127.18,117.51,32,56
120.65,128.76,34,51
112.94,127.51,29,54
119.71,124.49,30,56
116.24,119.49,34,54
96.853,101.22,33,57
122.29,98.22,32,56
120.24,96.512,31,58
120.44,102.12,32,56
126.12,104.8,27,52
127.44,96.927,28,56
130.82,97.512,33,56
133.44,93.488,30,55
134.82,99.439,30,53
140.44,95.805,28,56
138.53,105.1,28,52
137.53,102.51,32,52
139.82,109.44,31,53
138.18,110.12,32,56
137.18,111.51,30,51
136.18,113.12,34,53
138.44,115.8,28,57
139.53,116.51,33,55
136.53,119.12,33,57
135.53,118.51,29,51
133.53,122.12,27,53
135.53,122.8,33,53
134.82,125.8,29,51
135.18,128.8,32,53
142.71,128.51,30,53
145.12,127.8,33,58
149.44,125.22,28,58
154.12,123.51,31,53
156.44,121.8,30,52
157.53,122.51,30,55
156.82,125.12,27,56
158.18,124.51,32,55
158.18,122.8,30,58
159.44,124.51,30,58
160.82,122.8,30,51
159.18,121.51,28,53
163.44,121.8,28,52
162.53,121.51,32,54
165.82,122.8,28,54
170.71,120.51,28,56
173.82,121.8,31,57
177.71,123.8,27,53
181.82,122.51,32,58
186.71,127.44,32,52
