23,88,66,55
26,87,67,53
26,87,62,55
24,88,63,57
27,88,64,53
26,87,62,57
24,90,65,57
24,92,65,54
27,88,60,54
24,90,65,51
27,90,67,54
26,88,61,56
27,87,65,50
26,87,63,54
28,85,61,50
28,86,62,55
29,83,60,52
28,83,64,56
29,83,64,51
28,82,58,55
30,83,62,54
30,82,59,52
32,86,58,53
29,87,59,47
30,85,61,53
31,86,56,47
35,85,62,51
34,84,61,49
33,85,61,53
33,85,61,50
36,84,55,48
36,85,57,47
36,84,61,53
38,87,55,45
40,85,58,48
37,85,54,53
40,84,56,50
41,84,52,50
40,84,56,46
43,80,54,45
44,82,58,45
43,81,54,47
45,80,51,43
45,84,57,47
44,83,53,45
48,84,53,47
47,84,57,45
47,85,51,45
46,88,51,49
48,88,53,47
45,86,57,44
49,88,53,44
47,85,54,42
48,86,53,43
50,86,48,45
47,87,53,40
47,85,48,39
50,89,53,42
49,86,52,42
49,88,48,45
47,90,52,44
51,89,53,47
48,89,47,45
51,89,48,41
50,90,51,39
51,91,51,42
50,91,46,41
49,86,47,42
52,88,51,44
52,86,51,39
49,88,47,39
53,84,51,45
51,87,45,38
54,85,50,42
52,86,49,39
53,86,42,41
54,86,42,37
56,87,41,42
53,86,44,40
55,87,45,36
55,83,41,43
54,86,42,41
55,82,45,37
55,82,44,43
55,84,42,42
56,84,44,38
55,86,45,39
57,85,44,41
56,82,47,37
56,84,43,41
57,85,43,37
55,84,44,37
58,82,42,41
56,84,47,41
56,82,48,38
57,83,45,41
56,81,44,41
56,84,45,36
57,82,48,36
54,84,49,42
59,83,39,40
55,82,45,41
58,84,39,39
57,85,46,33
56,84,44,33
59,81,39,35
57,79,45,38
55,81,45,35
56,76,41,32
58,75,40,39
56,77,46,32
55,75,44,32
56,76,44,34
56,76,37,36
57,75,42,37
56,77,38,31
55,78,41,35
56,81,37,31
57,81,38,33
54,81,37,34
55,82,41,37
57,85,37,33
56,82,41,36
54,83,36,37
54,83,38,34
55,81,39,35
54,81,41,37
55,80,40,37
55,77,41,37
53,80,39,35
54,80,40,35
52,80,35,34
55,81,38,37
52,78,41,33
51,78,41,31
49,81,38,34
53,79,34,31
51,79,34,34
49,81,40,36
51,78,36,32
49,78,35,31
47,79,34,34
49,81,38,30
47,81,40,31
45,79,37,29
49,78,41,35
45,78,36,35
46,81,38,31
47,79,39,30
44,79,38,33
44,82,34,28
43,81,38,34
44,81,37,29
45,82,35,33
43,81,36,28
42,80,34,30
40,78,35,33
40,75,39,33
42,79,36,29
43,77,35,29
40,75,35,35
42,79,38,34
39,77,35,30
41,77,37,33
39,79,38,32
39,79,32,31
39,79,32,30
40,78,34,33
37,78,34,36
37,78,33,32
35,77,40,35
35,81,37,33
33,80,38,29
36,80,38,28
35,77,35,33
33,78,38,31
32,81,34,29
32,80,39,27
33,78,41,32
31,81,39,29
34,81,36,31
32,81,38,31
35,83,36,29
34,84,29,27
33,81,31,26
33,84,34,25
32,83,28,31
29,83,32,26
30,81,28,32
32,83,34,30
31,82,34,31
29,82,32,29
30,86,33,32
29,84,26,28
30,87,30,26
27,86,27,27
28,85,32,23
27,89,30,28
24,87,29,26
25,87,29,31
26,86,32,27
25,88,35,27
23,87,33,27
23,87,36,32
23,88,32,32
25,88,31,31
22,88,31,27
22,86,33,32
25,87,30,30
21,84,33,25
22,82,32,29
23,81,27,27
24,82,30,30
22,81,29,24
23,80,32,29
23,81,25,29
23,83,29,27
23,83,26,24
18,84,27,29
19,84,31,31
21,83,32,26
22,84,29,30
21,81,33,26
21,83,29,27
22,83,28,26
