275,137,23,26
277,137,24,28
277,134,21,26
278,134,21,25
279,137,25,23
276,137,20,27
271,145,22,23
270,150,23,26
269,152,26,22
270,156,21,23
275,154,26,29
279,152,20,23
279,144,21,24
279,145,22,26
280,134,20,28
278,120,23,31
277,105,22,26
276,88,21,28
276,87,26,24
275,76,20,25
278,68,21,29
282,59,23,26
282,53,22,25
281,52,25,29
283,52,24,32
282,57,27,31
285,66,27,28
286,72,26,31
285,72,26,28
284,72,21,29
279,71,22,30
278,63,23,25
280,59,26,28
278,59,23,24
276,55,23,26
275,53,24,29
277,48,25,28
280,49,24,27
279,50,23,25
279,44,29,25
273,42,24,29
269,34,21,25
266,29,23,26
266,28,20,27
262,27,28,28
260,33,28,32
253,33,23,28
254,34,24,27
254,34,27,29
258,41,18,36
268,54,25,33
277,62,22,36
285,65,21,34
286,64,19,34
295,75,27,32
299,85,27,34
294,95,23,34
287,101,21,30
285,103,20,36
275,97,28,32
263,90,22,33
257,80,25,32
251,74,24,28
248,74,22,31
247,73,28,31
245,73,25,33
246,71,22,32
244,68,22,36
244,71,22,31
243,67,22,33
243,66,21,35
245,63,26,29
241,65,21,28
240,67,28,35
242,70,21,32
244,75,26,34
244,82,25,31
239,91,21,32
236,91,25,37
233,99,23,33
225,106,21,33
219,106,22,34
213,101,26,37
210,104,22,34
200,105,23,34
191,105,25,35
190,100,28,38
189,95,24,33
190,98,24,32
190,95,28,32
192,100,25,32
193,101,23,31
199,98,28,32
197,96,28,33
199,93,24,32
196,95,25,35
190,98,28,37
185,100,24,30
182,100,31,32
181,100,26,32
179,99,33,34
174,102,27,29
171,105,30,35
170,105,30,31
167,110,32,34
168,110,26,33
166,108,28,33
161,99,31,28
163,97,32,36
158,90,30,31
155,78,26,36
150,71,32,36
144,60,30,31
145,61,26,33
134,48,34,33
129,41,34,30
128,42,36,35
133,40,34,31
134,40,34,27
136,41,32,34
137,43,34,32
140,48,32,35
148,57,37,39
147,56,31,35
154,65,35,36
153,75,34,33
154,85,35,35
159,94,36,40
157,94,34,33
167,103,34,35
182,107,32,32
190,100,31,30
194,94,37,32
196,94,41,32
204,85,36,30
208,79,39,31
210,62,28,36
205,46,28,36
205,47,35,40
195,36,32,40
190,27,33,32
190,21,36,33
186,12,37,38
187,12,36,36
186,1,37,34
186,1,31,35
186,8,32,39
185,11,30,38
185,12,31,39
175,18,36,36
164,31,35,42
158,47,39,42
151,63,32,44
151,64,35,48
142,77,42,39
135,80,43,39
132,77,45,46
131,71,41,45
131,69,46,47
127,57,45,51
121,47,43,45
116,36,42,44
112,35,41,41
110,33,39,43
109,40,44,38
113,47,44,37
124,49,38,37
135,53,33,35
132,52,39,41
146,55,36,39
154,53,37,37
159,48,31,37
163,40,37,35
163,37,30,39
164,28,31,41
164,29,28,38
162,33,27,35
167,38,30,35
164,38,31,39
170,50,28,36
174,60,28,39
179,73,29,37
183,80,33,31
184,79,31,34
183,85,34,35
186,84,32,36
186,86,31,35
185,85,30,34
186,87,30,33
183,88,35,31
185,94,31,31
191,101,37,33
195,109,38,34
195,110,34,36
198,114,38,36
202,117,36,34
207,123,40,35
204,128,43,38
204,126,38,36
203,129,34,36
200,134,40,42
198,133,38,39
195,134,38,41
195,135,33,40
196,133,37,41
193,133,38,43
196,131,41,42
198,130,33,46
198,129,41,45
199,123,41,49
201,113,35,49
202,108,40,51
204,104,40,45
205,104,36,49
204,103,40,47
205,105,38,52
208,107,43,46
211,103,44,50
212,107,38,47
217,101,37,47
218,97,43,46
223,93,43,45
229,85,46,52
229,87,38,49
229,80,47,44
228,76,45,49
228,77,44,42
229,75,41,45
227,76,45,44
223,81,47,38
221,90,41,38
219,91,42,39
222,93,39,35
221,96,45,37
224,98,42,37
224,95,38,38
231,87,38,33
237,76,28,34
239,74,30,32
246,65,33,39
246,60,33,32
252,55,23,37
258,54,23,37
254,54,23,31
259,50,26,33
266,44,24,38
270,39,27,38
273,37,27,39
273,35,26,36
277,33,22,38
279,34,22,34
277,38,26,32
276,40,22,36
277,40,23,39
276,49,27,36
273,59,29,39
276,68,26,42
275,75,25,38
275,73,26,43
273,76,24,39
271,75,28,39
273,72,24,35
275,71,28,35
275,69,28,34
277,62,22,40
278,58,25,37
277,56,25,35
278,55,25,37
277,53,28,36
275,50,26,35
278,46,27,36
278,45,31,34
279,49,25,38
282,50,28,30
281,48,30,36
278,51,26,34
276,55,27,33
277,56,25,37
276,58,30,39
273,62,26,34
268,65,24,41
263,67,32,36
257,65,27,39
257,65,29,41
247,67,33,38
237,66,32,41
231,66,28,36
227,66,29,41
227,67,34,41
218,70,26,35
215,73,28,33
208,82,32,37
208,92,31,40
208,90,32,36
206,97,31,35
205,102,31,34
202,107,30,34
208,112,37,40
208,115,39,36
211,121,40,38
212,125,43,32
211,129,40,38
212,133,44,41
212,133,39,42
210,134,46,37
211,135,41,36
211,136,40,38
211,139,41,37
210,137,43,34
212,139,45,41
211,141,40,34
210,142,35,34
209,142,38,41
209,141,43,38
209,142,39,41
212,147,41,37
214,152,37,39
212,162,39,35
213,162,36,40
214,166,36,39
213,170,42,34
218,167,42,39
220,161,40,38
221,160,38,38
227,155,45,35
227,143,42,35
228,132,46,39
233,126,39,36
230,125,46,38
237,120,42,30
241,112,41,30
243,101,34,35
247,94,35,39
246,95,35,33
253,87,31,36
262,84,27,38
264,75,31,44
268,73,28,44
267,70,29,42
272,65,29,42
272,59,29,37
277,57,29,38
277,56,30,43
276,56,25,45
274,55,31,46
273,62,29,45
278,63,28,43
283,67,30,44
281,66,29,39
284,69,34,42
293,70,29,42
297,67,30,46
303,68,34,47
302,68,31,46
307,70,33,44
315,73,28,45
326,79,26,44
331,81,32,45
332,79,34,46
344,80,29,37
350,82,34,40
357,83,35,43
358,81,29,40
357,81,37,43
360,80,38,44
358,79,33,42
359,79,37,33
354,81,42,35
353,82,40,40
348,80,46,39
349,85,45,38
357,92,37,42
365,100,36,36
363,100,42,40
371,118,42,38
373,131,47,41
